SpecCode,Species,AutoCtr,StockCode,PopQBRefNo,PopQB,MaintQB,Winf,FoodType,K,Salinity,t0,Temperature,Mortality,Locality,b,C_Code,QBRemarks,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
258,Esox lucius,59,272,2939,6.429999828338623,4.880000114440918,10925,nekton,0.34999999403953547,freshwater,0.20000000298023227,15,0.6000000238418579,Frome River,3.220000028610229,826,TL inf: 108.0 cm; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from experimental canals.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,55,272,2939,0.5799999833106994,NA,3288,nekton,0.21999999880790713,seawater,NA,7,0.23999999463558203,Lake Windermere,NA,826,TLinf: 75.0 cm; Wm = 0.00365L^3.18^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343).,34,1997-09-24 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,56,272,2939,1.610000014305115,NA,8810,nekton,0.23999999463558203,freshwater,-0.18000000715255737,7,0.2639999985694885,Windermere Lake,3,826,TL inf: 100.0 cm; Wf = 0.00254L^3.27^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a population of females.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,57,272,2939,2.02999997138977,1.490000009536743,13312,nekton,0.23000000417232516,freshwater,-0.0010000000474974513,15,0.36000001430511475,NA,3.1900000572204594,826,TL inf: 111.0 cm; W = 0.003978L^3.19^; A; 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from tank experiments.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,58,272,2939,2.950000047683716,2.400000095367432,6049,nekton,0.21999999880790713,freshwater,-0.5600000023841857,7,0.25,Windermere Lake,3.220000028610229,826,TL inf: 87.5 cm; Wmean = 0.00309L^3.22^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a lake population.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,59,272,2939,6.429999828338623,4.880000114440918,10925,nekton,0.34999999403953547,freshwater,0.20000000298023227,15,0.6000000238418579,Frome River,3.220000028610229,826,TL inf: 108.0 cm; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from experimental canals.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,55,272,2939,0.5799999833106994,NA,3288,nekton,0.21999999880790713,seawater,NA,7,0.23999999463558203,Lake Windermere,NA,826,TLinf: 75.0 cm; Wm = 0.00365L^3.18^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343).,34,1997-09-24 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,56,272,2939,1.610000014305115,NA,8810,nekton,0.23999999463558203,freshwater,-0.18000000715255737,7,0.2639999985694885,Windermere Lake,3,826,TL inf: 100.0 cm; Wf = 0.00254L^3.27^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a population of females.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,57,272,2939,2.02999997138977,1.490000009536743,13312,nekton,0.23000000417232516,freshwater,-0.0010000000474974513,15,0.36000001430511475,NA,3.1900000572204594,826,TL inf: 111.0 cm; W = 0.003978L^3.19^; A; 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from tank experiments.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,58,272,2939,2.950000047683716,2.400000095367432,6049,nekton,0.21999999880790713,freshwater,-0.5600000023841857,7,0.25,Windermere Lake,3.220000028610229,826,TL inf: 87.5 cm; Wmean = 0.00309L^3.22^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a lake population.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,59,272,2939,6.429999828338623,4.880000114440918,10925,nekton,0.34999999403953547,freshwater,0.20000000298023227,15,0.6000000238418579,Frome River,3.220000028610229,826,TL inf: 108.0 cm; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from experimental canals.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
308,Gadus macrocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,Gadus macrocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,Gadus macrocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,Gadus morhua,161,8484,2011,2.5799999237060547,2.009999990463257,12356,nekton,0.1599999964237213,seawater,-0.7799999713897705,10,0.23000000417232516,Western Baltic Ocean,3,276,TL inf: 105.0 cm; W = 0.0086L^3.046^; A: 0.77; D: 0.178; P: 0.67 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,162,8485,4587,2.1700000762939453,NA,10834,nekton,0.15399999916553497,seawater,NA,5,NA,Eastern Baltic Ocean,NA,276,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,31,79,4587,1.4099999666213987,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,North Sea,NA,578,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,32,79,4587,1.9400000572204592,NA,21908,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Kattegat,NA,208,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,33,79,4587,2.190000057220459,NA,30451,mainly animal food,0.12999999523162842,seawater,NA,10,NA,Georges Bank,NA,840,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,34,79,2011,2.259999990463257,1.9099999666213987,15714,mainly animal food,0.30000001192092896,seawater,0.8199999928474425,12,0.20000000298023227,North Sea,3,NA,TL inf: 114.8 cm; W = 0.0104L^3^; A: 0.77; D: 0.181; P: 0.368 (Ref. 013343); nekton.,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,35,79,4587,2.3399999141693115,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,Barents Sea,NA,810A,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,36,79,4587,3.4100000858306885,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Irish Sea,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,37,79,4587,3.4300000667572017,NA,16387,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Northwestern Atlantic Ocean,NA,NA,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,38,79,4587,4.079999923706055,NA,124745,mainly animal food,0.04899999871850014,seawater,NA,4,NA,North Atlantic Ocean,NA,352,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,39,79,4587,4.360000133514403,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,North Atlantic Ocean,NA,234,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,40,79,4587,4.550000190734863,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Scotland,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
100,Gasterochisma melampus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4885,Heteropneustes fossilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Illex coindetii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,Isurus oxyrinchus,82,768,4587,9.640000343322754,NA,377535,nekton,0.2290000021457672,seawater,NA,10,NA,New England Coast,NA,124,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
434,Pennahia argentata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,Lamna nasus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,Lampris guttatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2801,Leuciscus idus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2801,Leuciscus idus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Liza aurata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Liza parsia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,Lophius piscatorius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,Lota lota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,Lota lota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,Lota lota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,Melanogrammus aeglefinus,100,1400,4587,5.69000005722046,NA,1858,nekton,0.20499999821186063,seawater,NA,12,NA,North Sea,NA,NA,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
1381,Melanogrammus aeglefinus,101,1400,4587,12.760000228881836,NA,5400,nekton,0.21999999880790713,seawater,NA,12,NA,Scotland,NA,826,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
1381,Melanogrammus aeglefinus,97,1400,4587,3,NA,5400,nekton,0.21999999880790713,seawater,NA,10,NA,Georges Bank,NA,840,NA,21,1992-08-22 00:00:00,NA,2000-01-18 00:00:00,NA,NA,NA
1381,Melanogrammus aeglefinus,98,1400,4587,3.97000002861023,NA,7350,nekton,0.15700000524520874,seawater,NA,8,NA,North Atlantic Ocean,NA,234,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
1381,Melanogrammus aeglefinus,99,1400,4587,4.960000038146973,NA,6087,nekton,0.2280000001192093,seawater,NA,4,NA,North Atlantic Ocean,NA,352,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
29,Merlangius merlangus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,Merlangius merlangus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,Merlangius merlangus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,Merlangius merlangus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Merluccius merluccius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,Merluccius productus,68,340,4587,1.8500000238418577,NA,1083,nekton,0.31099998950958246,seawater,NA,10,NA,Northwestern Pacific Ocean,NA,NA,Probably a misidentification.,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
326,Merluccius productus,68,340,4587,1.8500000238418577,NA,1083,nekton,0.31099998950958246,seawater,NA,10,NA,Northwestern Pacific Ocean,NA,NA,Probably a misidentification.,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
4247,Microstomus pacificus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4247,Microstomus pacificus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4247,Microstomus pacificus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4663,Monopterus albus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2397,Mormyrus rume,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,Mullus surmuletus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,Mullus surmuletus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,Mullus surmuletus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,Mullus surmuletus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10260,Nandus nandus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7990,Notopterus notopterus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,Oncorhynchus gorbuscha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,Oncorhynchus keta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,Oncorhynchus kisutch,53,259,2939,4.079999923706055,3.1600000858306885,10541,nekton,0.6499999761581421,seawater,-0.18000000715255737,13,0.6800000071525573,Oregon,3,840,TL inf: 98.0 cm; W = 0.0112L^3^; A; 2.40; D: 0.261; P: 0.330 (Ref. 013343).,21,1992-10-21 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
245,Oncorhynchus kisutch,54,259,2939,6.489999771118164,5.150000095367432,7500,nekton,0.9800000190734863,freshwater,1.3300000429153442,13,0.9399999976158143,Lake Ontario,3,124,TL inf: 80.0 cm; W = 0.0112L^3^; A: 2.40; D: 0.261; P: 0.330 (Ref. 013343).,21,1992-10-21 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
245,Oncorhynchus kisutch,53,259,2939,4.079999923706055,3.1600000858306885,10541,nekton,0.6499999761581421,seawater,-0.18000000715255737,13,0.6800000071525573,Oregon,3,840,TL inf: 98.0 cm; W = 0.0112L^3^; A; 2.40; D: 0.261; P: 0.330 (Ref. 013343).,21,1992-10-21 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
245,Oncorhynchus kisutch,54,259,2939,6.489999771118164,5.150000095367432,7500,nekton,0.9800000190734863,freshwater,1.3300000429153442,13,0.9399999976158143,Lake Ontario,3,124,TL inf: 80.0 cm; W = 0.0112L^3^; A: 2.40; D: 0.261; P: 0.330 (Ref. 013343).,21,1992-10-21 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
239,Oncorhynchus mykiss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,Oncorhynchus mykiss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,Oncorhynchus nerka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,Oncorhynchus nerka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,Oncorhynchus nerka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,Oncorhynchus nerka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,Oncorhynchus nerka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,Oncorhynchus tshawytscha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Oreochromis niloticus,1,1,2939,2.2100000381469727,1.4099999666213987,2056,zooplankton,0.33000001311302185,freshwater,-0.44999998807907104,28.5,0.7799999713897705,Lake Koussou,3,384,"TL inf: 46.0 cm; W = 0.04125L^3^, A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).",21,1992-11-10 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,10,1,2939,24.799999237060547,21.600000381469727,361,others,4.800000190734863,freshwater,-0.3199999928474426,28.5,1.2000000476837158,Bouak<e9>,3,384,TL inf: 20.6 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,11,1,2939,28,21.5,271,others,5,freshwater,-0.03200000151991844,26,5.199999809265137,NA,3,NA,TL inf: 23.8 cm; W inf = 0.02017L inf ^3^; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,12,1,2939,28.399999618530273,20.200000762939453,145,others,8.199999809265137,freshwater,-0.019999999552965164,32,8.399999618530273,NA,3,764,TL inf: 19.0 cm: A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,13,1,2939,42.79999923706055,33.099998474121094,95,others,7.300000190734862,freshwater,-0.024000000208616257,27,7.5,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,14,1,2939,49.900001525878906,37.5,2036,plants,0.33000001311302185,freshwater,-0.43999999761581426,24.5,0.740000009536743,Lake Awasa,3,230,TL inf: 44.7 cm; W = 0.0228L^3^; A: 1.28; D: 0.457; P: 0.510,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,15,1,2939,54,43.09999847412109,145,others,8.199999809265137,freshwater,-0.019999999552965164,27,7.699999809265137,NA,3,764,TL inf: 19.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,16,1,2939,61.799999237060554,50.70000076293945,431,plants,5.599999904632568,freshwater,-0.028000000864267346,26,5.5,Li<e8>ge,3,056,TL inf: 26.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,17,1,2939,11.399999618530272,5.230000019073486,95,plants,7.300000190734862,freshwater,-0.024000000208616257,27,7.400000095367431,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate from tank experiments.,21,1992-11-10 00:00:00,293,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,2,1,2939,3.299999952316284,2.200000047683716,5700,others,0.17000000178813932,freshwater,-0.8199999928474425,28.5,0.4600000083446503,Bouak<e9>,3,384,TL inf: 64.6 cm; A: 1.28; D:0.413; P: 0.562 (Ref. 13343). Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,3,1,2939,3.5599999427795406,2.390000104904175,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,26,0.75,Africa,3,NA,TL inf: 45.9 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for an African population. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,4,1,2939,4.150000095367432,2.740000009536743,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,32,0.8299999833106994,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,5,1,2939,4.80999994277954,3.329999923706055,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,27,0.75,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,6,1,2939,12.800000190734863,11.600000381469728,1517,plants,0.23999999463558203,freshwater,-0.38999998569488525,30,0.10000000149011613,Lake George,3.200000047683716,800,TL inf: 40.0 cm; W = 0.0108L^3.213^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,7,1,2939,15.300000190734863,9.260000228881838,101,others,5.300000190734863,freshwater,-0.03500000014901161,32,7,NA,3,764,TL inf: 13.7 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,8,1,2939,15.600000381469728,13.699999809265137,545,others,3.700000047683716,freshwater,-0.40999999642372126,28.5,0.40999999642372126,Lake Kossou,3,384,TL inf: 29.5 cm; W = 0.04125L^3^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,9,1,2939,17.200000762939453,12.100000381469728,5700,plants,0.18000000715255737,freshwater,-0.7900000214576722,20.5,49,Lake Nakuru,3,404,TL inf: 63.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,1,1,2939,2.2100000381469727,1.4099999666213987,2056,zooplankton,0.33000001311302185,freshwater,-0.44999998807907104,28.5,0.7799999713897705,Lake Koussou,3,384,"TL inf: 46.0 cm; W = 0.04125L^3^, A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).",21,1992-11-10 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,10,1,2939,24.799999237060547,21.600000381469727,361,others,4.800000190734863,freshwater,-0.3199999928474426,28.5,1.2000000476837158,Bouak<e9>,3,384,TL inf: 20.6 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,11,1,2939,28,21.5,271,others,5,freshwater,-0.03200000151991844,26,5.199999809265137,NA,3,NA,TL inf: 23.8 cm; W inf = 0.02017L inf ^3^; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,12,1,2939,28.399999618530273,20.200000762939453,145,others,8.199999809265137,freshwater,-0.019999999552965164,32,8.399999618530273,NA,3,764,TL inf: 19.0 cm: A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,13,1,2939,42.79999923706055,33.099998474121094,95,others,7.300000190734862,freshwater,-0.024000000208616257,27,7.5,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,14,1,2939,49.900001525878906,37.5,2036,plants,0.33000001311302185,freshwater,-0.43999999761581426,24.5,0.740000009536743,Lake Awasa,3,230,TL inf: 44.7 cm; W = 0.0228L^3^; A: 1.28; D: 0.457; P: 0.510,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,15,1,2939,54,43.09999847412109,145,others,8.199999809265137,freshwater,-0.019999999552965164,27,7.699999809265137,NA,3,764,TL inf: 19.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,16,1,2939,61.799999237060554,50.70000076293945,431,plants,5.599999904632568,freshwater,-0.028000000864267346,26,5.5,Li<e8>ge,3,056,TL inf: 26.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,17,1,2939,11.399999618530272,5.230000019073486,95,plants,7.300000190734862,freshwater,-0.024000000208616257,27,7.400000095367431,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate from tank experiments.,21,1992-11-10 00:00:00,293,2017-06-08 00:00:00,NA,NA,NA
