seanuts_id2,species1,nutrient,concentration,feeding_mode,feeding_level,EnvTemp,DemersPelag,BodyShapeI,part,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep,AgeMatMin,realm,source
156,Oreochromis niloticus,fe_mg,1.76,browsing on substrate,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,NA,0.5653138090500605,4.0943445622221,2.0199999809265137,20,0.86,freshbrack,seanuts
1992,Oreochromis niloticus,fe_mg,1.1,browsing on substrate,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,muscle,0.09531017980432493,4.0943445622221,2.0199999809265137,20,0.86,freshbrack,seanuts
1993,Oreochromis niloticus,fe_mg,1.6,browsing on substrate,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,muscle,0.47000362924573563,4.0943445622221,2.0199999809265137,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,fapun_all_g,1.58032632,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.4576313573597208,4.0943445622221,NA,20,0.86,freshbrack,seanuts
855,Oreochromis niloticus,fapun_all_g,0.1638,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-1.809109107563168,4.0943445622221,NA,20,0.86,freshbrack,seanuts
857,Oreochromis niloticus,fapun_all_g,1.47781608,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.390565376352595,4.0943445622221,NA,20,0.86,freshbrack,seanuts
858,Oreochromis niloticus,fapun_all_g,0.17168,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-1.7621230000997488,4.0943445622221,NA,20,0.86,freshbrack,seanuts
859,Oreochromis niloticus,fapun_all_g,0.09082,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.398875753312332,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1288,Oreochromis niloticus,fapun_all_g,0.414154932,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-0.8815151432800509,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1992,Oreochromis niloticus,protein,19.499999999999996,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,2.970414465569701,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1993,Oreochromis niloticus,protein,18.999999999999996,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,2.9444389791664403,4.0943445622221,NA,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,fapun3,0.6486414,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-0.43287525735871957,4.0943445622221,NA,20,0.86,freshbrack,seanuts
855,Oreochromis niloticus,fapun3,0.10989999999999998,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.2081844175725616,4.0943445622221,NA,20,0.86,freshbrack,seanuts
857,Oreochromis niloticus,fapun3,0.9946839,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-0.005330280739418757,4.0943445622221,NA,20,0.86,freshbrack,seanuts
858,Oreochromis niloticus,fapun3,0.11543999999999999,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.159004364516522,4.0943445622221,NA,20,0.86,freshbrack,seanuts
859,Oreochromis niloticus,fapun3,0.060799999999999986,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.800165490010016,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1288,Oreochromis niloticus,fapun3,0.12207440399999998,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.103124551290853,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1586,Oreochromis niloticus,fapun3,0.12296765600000001,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.095833917539185,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1591,Oreochromis niloticus,fapun3,0.13723625,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-1.9860513857604263,4.0943445622221,NA,20,0.86,freshbrack,seanuts
15,Oreochromis niloticus,protein,16.150000000000002,NA,NA,tropical,benthopelagic,fusiform / normal,NA,2.7819200496686656,4.0943445622221,NA,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,protein,23.34,NA,NA,tropical,benthopelagic,fusiform / normal,NA,3.15016862685841,4.0943445622221,NA,20,0.86,freshbrack,seanuts
839,Oreochromis niloticus,protein,19.800000000000004,NA,NA,tropical,benthopelagic,fusiform / normal,NA,2.9856819377004897,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1554,Oreochromis niloticus,protein,17.7,NA,NA,tropical,benthopelagic,fusiform / normal,NA,2.8735646395797834,4.0943445622221,NA,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,epa,0.10614132000000003,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.242983865254971,4.0943445622221,NA,20,0.86,freshbrack,seanuts
842,Oreochromis niloticus,epa,0.012881055000000004,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-4.351997651722477,4.0943445622221,NA,20,0.86,freshbrack,seanuts
843,Oreochromis niloticus,epa,0.010375680000000003,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-4.568290672844494,4.0943445622221,NA,20,0.86,freshbrack,seanuts
853,Oreochromis niloticus,epa,0.010859907999999998,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-4.522677435967111,4.0943445622221,NA,20,0.86,freshbrack,seanuts
855,Oreochromis niloticus,epa,0.013649999999999999,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-4.294015757351168,4.0943445622221,NA,20,0.86,freshbrack,seanuts
857,Oreochromis niloticus,epa,0.17525383,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-1.741519898812663,4.0943445622221,NA,20,0.86,freshbrack,seanuts
858,Oreochromis niloticus,epa,0.02035,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-3.894674367093533,4.0943445622221,NA,20,0.86,freshbrack,seanuts
859,Oreochromis niloticus,epa,0.008739999999999998,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-4.739845089314693,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1288,Oreochromis niloticus,epa,0.050246702,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.9908103660376115,4.0943445622221,NA,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,dha,0.09827899999999999,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.3199449063910995,4.0943445622221,NA,20,0.86,freshbrack,seanuts
842,Oreochromis niloticus,dha,0.076739861,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.567334005475891,4.0943445622221,NA,20,0.86,freshbrack,seanuts
843,Oreochromis niloticus,dha,0.04279968000000001,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-3.15122465305785,4.0943445622221,NA,20,0.86,freshbrack,seanuts
853,Oreochromis niloticus,dha,0.04874330799999999,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-3.021187362755788,4.0943445622221,NA,20,0.86,freshbrack,seanuts
855,Oreochromis niloticus,dha,0.06335,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.759080372214989,4.0943445622221,NA,20,0.86,freshbrack,seanuts
857,Oreochromis niloticus,dha,0.64891283,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-0.4324568856287625,4.0943445622221,NA,20,0.86,freshbrack,seanuts
858,Oreochromis niloticus,dha,0.07140000000000002,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.639457409636598,4.0943445622221,NA,20,0.86,freshbrack,seanuts
859,Oreochromis niloticus,dha,0.05845999999999999,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-2.8394125192990374,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1288,Oreochromis niloticus,dha,0.023938598,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-3.7322631436415463,4.0943445622221,NA,20,0.86,freshbrack,seanuts
15,Oreochromis niloticus,ca_mg,882.9999999999998,NA,NA,tropical,benthopelagic,fusiform / normal,NA,6.78332520060396,4.0943445622221,NA,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,ca_mg,41.00000000000001,NA,NA,tropical,benthopelagic,fusiform / normal,NA,3.713572066704308,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1992,Oreochromis niloticus,ca_mg,95,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,4.553876891600541,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1993,Oreochromis niloticus,ca_mg,119.99999999999997,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,4.787491742782046,4.0943445622221,NA,20,0.86,freshbrack,seanuts
15,Oreochromis niloticus,fat_g,2.64,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.9707789171582248,4.0943445622221,NA,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,fat_g,2.26,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.8153648132841944,4.0943445622221,NA,20,0.86,freshbrack,seanuts
839,Oreochromis niloticus,fat_g,1.8,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.5877866649021191,4.0943445622221,NA,20,0.86,freshbrack,seanuts
842,Oreochromis niloticus,fat_g,0.99,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-0.01005033585350145,4.0943445622221,NA,20,0.86,freshbrack,seanuts
843,Oreochromis niloticus,fat_g,1.08,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.0769610411361284,4.0943445622221,NA,20,0.86,freshbrack,seanuts
853,Oreochromis niloticus,fat_g,0.83,NA,NA,tropical,benthopelagic,fusiform / normal,NA,-0.18632957819149348,4.0943445622221,NA,20,0.86,freshbrack,seanuts
857,Oreochromis niloticus,fat_g,5.23,NA,NA,tropical,benthopelagic,fusiform / normal,NA,1.6544112780768316,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1288,Oreochromis niloticus,fat_g,2.86,NA,NA,tropical,benthopelagic,fusiform / normal,NA,1.0508216248317612,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1554,Oreochromis niloticus,fat_g,1.2,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.1823215567939546,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1586,Oreochromis niloticus,fat_g,1.92,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.6523251860396901,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1591,Oreochromis niloticus,fat_g,1.33,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.28517894223366247,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1992,Oreochromis niloticus,fat_g,2,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,0.6931471805599453,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1993,Oreochromis niloticus,fat_g,2.6,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,0.9555114450274363,4.0943445622221,NA,20,0.86,freshbrack,seanuts
15,Oreochromis niloticus,zn_mg,6.999999999999999,NA,NA,tropical,benthopelagic,fusiform / normal,NA,1.9459101490553132,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1992,Oreochromis niloticus,zn_mg,1.2,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,0.1823215567939546,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1993,Oreochromis niloticus,zn_mg,1.4,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,0.3364722366212129,4.0943445622221,NA,20,0.86,freshbrack,seanuts
15,Oreochromis niloticus,fe_mg,3.0000000000000004,NA,NA,tropical,benthopelagic,fusiform / normal,NA,1.0986122886681098,4.0943445622221,NA,20,0.86,freshbrack,seanuts
156,Oreochromis niloticus,fe_mg,1.76,NA,NA,tropical,benthopelagic,fusiform / normal,NA,0.5653138090500605,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1992,Oreochromis niloticus,fe_mg,1.1,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,0.09531017980432493,4.0943445622221,NA,20,0.86,freshbrack,seanuts
1993,Oreochromis niloticus,fe_mg,1.6,NA,NA,tropical,benthopelagic,fusiform / normal,muscle,0.47000362924573563,4.0943445622221,NA,20,0.86,freshbrack,seanuts
86,Pagellus bogaraveo,fapun_all_g,0.26,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.3470736479666092,4.248495242049359,3.73,700,4,marine,seanuts
93,Pagellus bogaraveo,fapun_all_g,0.277,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.2837377727947985,4.248495242049359,3.73,700,4,marine,seanuts
158,Pagellus bogaraveo,fapun_all_g,0.12500000000000003,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-2.0794415416798357,4.248495242049359,3.73,700,4,marine,seanuts
158,Pagellus bogaraveo,fapun3,0.010000000000000004,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-4.605170185988091,4.248495242049359,3.73,700,4,marine,seanuts
86,Pagellus bogaraveo,epa,0.018000000000000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-4.017383521085972,4.248495242049359,3.73,700,4,marine,seanuts
93,Pagellus bogaraveo,epa,0.018000000000000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-4.017383521085972,4.248495242049359,3.73,700,4,marine,seanuts
86,Pagellus bogaraveo,dha,0.203,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.5945492999403497,4.248495242049359,3.73,700,4,marine,seanuts
93,Pagellus bogaraveo,dha,0.22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.5141277326297755,4.248495242049359,3.73,700,4,marine,seanuts
158,Pagellus bogaraveo,dha,0.229,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.4740332754278973,4.248495242049359,3.73,700,4,marine,seanuts
86,Pagellus bogaraveo,ca_mg,69.00000000000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,4.23410650459726,4.248495242049359,3.73,700,4,marine,seanuts
93,Pagellus bogaraveo,ca_mg,63.99999999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,4.1588830833596715,4.248495242049359,3.73,700,4,marine,seanuts
158,Pagellus bogaraveo,ca_mg,38.99999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,3.6635616461296463,4.248495242049359,3.73,700,4,marine,seanuts
86,Pagellus bogaraveo,fat_g,0.52,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.6539264674066639,4.248495242049359,3.73,700,4,marine,seanuts
93,Pagellus bogaraveo,fat_g,0.53,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.6348782724359695,4.248495242049359,3.73,700,4,marine,seanuts
158,Pagellus bogaraveo,fat_g,0.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.4462871026284195,4.248495242049359,3.73,700,4,marine,seanuts
86,Pagellus bogaraveo,zn_mg,0.356,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.0328245481301066,4.248495242049359,3.73,700,4,marine,seanuts
93,Pagellus bogaraveo,zn_mg,0.256,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.3625778345025745,4.248495242049359,3.73,700,4,marine,seanuts
158,Pagellus bogaraveo,zn_mg,0.263,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.3356012468043725,4.248495242049359,3.73,700,4,marine,seanuts
86,Pagellus bogaraveo,fe_mg,0.19,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.6607312068216509,4.248495242049359,3.73,700,4,marine,seanuts
93,Pagellus bogaraveo,fe_mg,0.14,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.9661128563728327,4.248495242049359,3.73,700,4,marine,seanuts
158,Pagellus bogaraveo,fe_mg,0.15,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.8971199848858813,4.248495242049359,3.73,700,4,marine,seanuts
861,Pagellus erythrinus,fapun_all_g,0.4528352,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.7922270165987446,4.0943445622221,3.46,300,1.75,marine,seanuts
861,Pagellus erythrinus,fapun3,0.42877833,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.8468152068831478,4.0943445622221,3.46,300,1.75,marine,seanuts
863,Pagellus erythrinus,protein,19.520000000000003,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,2.9714395809849465,4.0943445622221,3.46,300,1.75,marine,seanuts
861,Pagellus erythrinus,epa,0.07457629700000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-2.5959325568452,4.0943445622221,3.46,300,1.75,marine,seanuts
861,Pagellus erythrinus,dha,0.30990909,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.171476282576016,4.0943445622221,3.46,300,1.75,marine,seanuts
861,Pagellus erythrinus,fat_g,1.67,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,0.5128236264286637,4.0943445622221,3.46,300,1.75,marine,seanuts
863,Pagellus erythrinus,fat_g,3.18,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,1.1568811967920856,4.0943445622221,3.46,300,1.75,marine,seanuts
867,Pagrus pagrus,fapun_all_g,0.183,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.6982691261407161,4.51085950651685,3.55,250,1.7,marine,seanuts
868,Pagrus pagrus,fapun_all_g,0.27753,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.2818262435308,4.51085950651685,3.55,250,1.7,marine,seanuts
867,Pagrus pagrus,fapun3,0.135,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-2.0024805005437076,4.51085950651685,3.55,250,1.7,marine,seanuts
868,Pagrus pagrus,fapun3,0.18432,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.6910819014746106,4.51085950651685,3.55,250,1.7,marine,seanuts
867,Pagrus pagrus,protein,21.499999999999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,3.068052935133617,4.51085950651685,3.55,250,1.7,marine,seanuts
867,Pagrus pagrus,epa,0.036399999999999995,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-3.313186504339442,4.51085950651685,3.55,250,1.7,marine,seanuts
868,Pagrus pagrus,epa,0.026310000000000004,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-3.6378061839299356,4.51085950651685,3.55,250,1.7,marine,seanuts
867,Pagrus pagrus,dha,0.0988,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-2.314657674228315,4.51085950651685,3.55,250,1.7,marine,seanuts
868,Pagrus pagrus,dha,0.15824,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.8436424111077352,4.51085950651685,3.55,250,1.7,marine,seanuts
867,Pagrus pagrus,fat_g,0.81,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.21072103131565253,4.51085950651685,3.55,250,1.7,marine,seanuts
868,Pagrus pagrus,fat_g,0.91,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.09431067947124129,4.51085950651685,3.55,250,1.7,marine,seanuts
867,Pagrus pagrus,zn_mg,0.61,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.4942963218147801,4.51085950651685,3.55,250,1.7,marine,seanuts
867,Pagrus pagrus,fe_mg,1.42,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,0.35065687161316933,4.51085950651685,3.55,250,1.7,marine,seanuts
948,Parophrys vetulus,protein,15.479999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,short and / or deep,NA,2.739548868161581,3.8918202981106265,3.39,550,4,marine,seanuts
948,Parophrys vetulus,fat_g,1.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,short and / or deep,NA,0.47000362924573563,3.8918202981106265,3.39,550,4,marine,seanuts
1130,Pegusa lascaris,fapun_all_g,0.3457163019999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-1.0621367766723209,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,fapun_all_g,0.3457163019999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-1.0621367766723209,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,fapun3,0.26086955,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-1.3437348050344298,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,fapun3,0.26086955,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-1.3437348050344298,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,epa,0.032159656,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-3.4370425312459925,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,epa,0.032159656,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-3.4370425312459925,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,dha,0.223749096,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-1.4972299620587977,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,dha,0.223749096,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,-1.4972299620587977,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,fat_g,1.07,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,0.06765864847381486,3.6888794541139363,3.55,350,4,brackmarine,seanuts
1130,Pegusa lascaris,fat_g,1.07,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,elongated,NA,0.06765864847381486,3.6888794541139363,3.55,350,4,brackmarine,seanuts
66,Perca fluviatilis,fapun_all_g,0.29184763,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.2315234279752116,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,fapun_all_g,0.323587715,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.1282850580536623,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,fapun_all_g,0.277796794,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.2808653894052335,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
66,Perca fluviatilis,fapun3,0.20935835000000003,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.5637079019529385,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,fapun3,0.24747238999999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.3964562587517315,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,fapun3,0.192077394,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.6498568944248155,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
920,Perca fluviatilis,fapun3,0.50479616,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6836005747571253,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
921,Perca fluviatilis,fapun3,0.5836831,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5383970804209431,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
922,Perca fluviatilis,fapun3,0.5058788,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6814581640772313,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
923,Perca fluviatilis,fapun3,0.4646158,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.7665444514754777,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
924,Perca fluviatilis,fapun3,0.5515757,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5949761876954553,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
925,Perca fluviatilis,fapun3,0.52558322,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6432467377399326,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
926,Perca fluviatilis,fapun3,0.58673616,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5331800320877805,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
927,Perca fluviatilis,fapun3,0.59065584,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5265217662243151,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
928,Perca fluviatilis,fapun3,0.49877506,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6956000664262973,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
929,Perca fluviatilis,fapun3,0.54032336,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6155875038270513,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
66,Perca fluviatilis,protein,17.89,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.884241897520628,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,protein,18.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.89591193827178,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,protein,18.429999999999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.9139797716817317,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
